timestamp,prb_utilization,active_ue_count,throughput_mbps,latency_ms,handover_success_rate,snr_db,packet_loss_rate,is_anomaly
2025-08-22 14:59:50.675308,36.43,213,362.77,8.35,0.9598,30.39,0.074349,False
2025-08-22 15:00:50.675308,60.48,211,226.04,2.48,0.7,30.65,0.009639,False
2025-08-22 15:01:50.675308,57.82,196,322.52,22.51,0.86,19.51,0.015887,False
2025-08-22 15:02:50.675308,45.75,199,257.03,9.43,0.7415,16.1,0.010821,False
2025-08-22 15:03:50.675308,39.49,173,466.04,3.52,0.8894,23.24,0.006473,False
2025-08-22 15:04:50.675308,50.06,197,358.3,5.64,0.7713,20.61,0.009142,False
2025-08-22 15:05:50.675308,53.95,180,242.34,2.89,0.9121,23.58,0.002831,False
2025-08-22 15:06:50.675308,47.59,222,221.61,14.9,0.98,16.1,0.034405,False
2025-08-22 15:07:50.675308,45.87,206,197.35,2.7,0.7612,33.63,0.003369,False
2025-08-22 15:08:50.675308,54.93,206,380.72,6.62,0.9084,6.06,0.006797,False
2025-08-22 15:09:50.675308,38.57,202,408.86,7.15,0.7,7.24,0.001793,False
2025-08-22 15:10:50.675308,26.9,203,168.45,4.43,0.8599,15.37,0.023475,False
2025-08-22 15:11:50.675308,49.56,218,360.54,20.96,0.8136,14.58,0.001036,False
2025-08-22 15:12:50.675308,26.95,205,496.89,6.26,0.812,28.66,0.001418,False
2025-08-22 15:13:50.675308,29.84,189,433.31,3.62,0.8756,17.38,0.058203,False
2025-08-22 15:14:50.675308,42.12,197,276.09,9.61,0.7,23.83,0.035041,False
2025-08-22 15:15:50.675308,90.77,2,891.58,0.49,0.9915,-3.7,0.000224,True
2025-08-22 15:16:50.675308,12.69,190,317.48,21.08,0.8816,16.06,0.015705,False
2025-08-22 15:17:50.675308,49.66,201,357.41,12.7,0.7,22.34,0.001,False
2025-08-22 15:18:50.675308,54.24,189,272.28,11.54,0.7882,14.88,0.0114,False
2025-08-22 15:19:50.675308,25.56,188,384.12,20.48,0.7,23.13,0.020887,False
2025-08-22 15:20:50.675308,73.3,208,222.68,18.61,0.789,14.14,0.006664,False
2025-08-22 15:21:50.675308,32.23,172,258.03,30.27,0.8381,26.47,0.018565,False
2025-08-22 15:22:50.675308,44.82,184,321.91,5.76,0.7456,16.98,0.008885,False
2025-08-22 15:23:50.675308,18.56,187,300.44,5.14,0.9596,23.76,0.011769,False
2025-08-22 15:24:50.675308,27.32,206,327.88,2.17,0.9328,6.93,0.009096,False
2025-08-22 15:25:50.675308,47.11,170,310.63,5.86,0.8239,27.94,0.004469,False
2025-08-22 15:26:50.675308,44.21,214,223.56,9.74,0.777,5.0,0.008097,False
2025-08-22 15:27:50.675308,13.86,200,206.63,6.73,0.7,16.27,0.006073,False
2025-08-22 15:28:50.675308,47.57,195,317.1,15.33,0.878,10.02,0.02548,False
2025-08-22 15:29:50.675308,39.81,219,176.98,15.83,0.9539,8.07,0.003925,False
2025-08-22 15:30:50.675308,84.73,220,198.24,3.13,0.7,35.0,0.038279,False
2025-08-22 15:31:50.675308,25.07,217,307.32,10.6,0.9128,6.1,0.001,False
2025-08-22 15:32:50.675308,56.4,193,255.08,6.74,0.7,27.9,0.008398,False
2025-08-22 15:33:50.675308,47.72,213,224.98,15.53,0.9304,21.16,0.029023,False
2025-08-22 15:34:50.675308,46.81,179,365.62,5.01,0.8444,27.57,0.003838,False
2025-08-22 15:35:50.675308,68.32,197,195.27,21.24,0.8655,15.59,0.00988,False
2025-08-22 15:36:50.675308,34.34,192,323.27,7.72,0.7,13.34,0.012626,False
2025-08-22 15:37:50.675308,51.62,198,139.08,9.56,0.7584,26.78,0.032311,False
2025-08-22 15:38:50.675308,60.91,200,236.43,13.18,0.7512,30.53,0.004227,False
2025-08-22 15:39:50.675308,61.98,200,306.2,4.6,0.7,19.05,0.054965,False
2025-08-22 15:40:50.675308,46.0,213,209.54,9.89,0.7,23.88,0.027185,False
2025-08-22 15:41:50.675308,52.99,196,270.52,6.57,0.741,25.25,0.002389,False
2025-08-22 15:42:50.675308,46.89,182,305.65,3.71,0.8943,5.0,0.003917,False
2025-08-22 15:43:50.675308,17.18,217,171.71,8.55,0.9052,17.27,0.020203,False
2025-08-22 15:44:50.675308,35.35,187,239.08,16.67,0.7,16.89,0.013345,False
2025-08-22 15:45:50.675308,23.29,219,359.87,3.34,0.8651,26.44,0.026909,False
2025-08-22 15:46:50.675308,34.11,201,234.71,8.47,0.8728,24.45,0.008159,False
2025-08-22 15:47:50.675308,40.62,186,425.99,21.79,0.8241,16.22,0.033472,False
2025-08-22 15:48:50.675308,56.96,210,250.14,20.9,0.9745,32.26,0.002142,False
2025-08-22 15:49:50.675308,3.79,992,819.6,150.11,0.2667,47.66,0.200358,True
2025-08-22 15:50:50.675308,57.4,186,243.83,5.61,0.98,14.03,0.040426,False
2025-08-22 15:51:50.675308,51.3,195,153.78,15.77,0.8997,11.15,0.009756,False
2025-08-22 15:52:50.675308,39.97,214,227.61,12.93,0.7599,27.41,0.018835,False
2025-08-22 15:53:50.675308,33.61,184,265.32,2.46,0.9433,15.31,0.001904,False
2025-08-22 15:54:50.675308,45.43,202,287.04,30.17,0.8519,12.87,0.004995,False
2025-08-22 15:55:50.675308,15.04,200,234.6,10.83,0.9554,34.91,0.016539,False
2025-08-22 15:56:50.675308,38.46,193,309.17,15.76,0.827,20.61,0.099145,False
2025-08-22 15:57:50.675308,43.96,188,203.13,9.99,0.8795,12.94,0.02936,False
2025-08-22 15:58:50.675308,51.43,207,349.51,12.08,0.8959,16.55,0.025033,False
2025-08-22 15:59:50.675308,73.33,217,404.15,3.97,0.7008,9.4,0.017146,False
2025-08-22 16:00:50.675308,47.45,215,154.19,17.81,0.7577,23.69,0.014555,False
2025-08-22 16:01:50.675308,35.19,197,367.19,5.17,0.7,14.5,0.010732,False
2025-08-22 16:02:50.675308,53.67,217,198.46,2.49,0.9737,10.9,0.015777,False
2025-08-22 16:03:50.675308,96.89,2,816.96,0.31,0.9961,37.91,0.000846,True
2025-08-22 16:04:50.675308,58.09,207,245.48,3.25,0.8426,23.26,0.010703,False
2025-08-22 16:05:50.675308,72.51,197,334.71,12.0,0.897,15.27,0.017466,False
2025-08-22 16:06:50.675308,40.18,203,364.82,3.67,0.7,17.49,0.024769,False
2025-08-22 16:07:50.675308,39.78,214,322.6,13.04,0.7316,8.56,0.018561,False
2025-08-22 16:08:50.675308,29.78,197,210.31,2.98,0.9326,23.43,0.001,False
2025-08-22 16:09:50.675308,67.25,187,321.22,8.24,0.9406,23.51,0.017961,False
2025-08-22 16:10:50.675308,50.85,186,334.8,2.02,0.8169,10.99,0.044838,False
2025-08-22 16:11:50.675308,56.65,182,170.93,4.43,0.7781,21.42,0.041672,False
2025-08-22 16:12:50.675308,25.19,192,324.13,6.99,0.7761,22.02,0.028033,False
2025-08-22 16:13:50.675308,45.57,208,399.93,4.2,0.7,29.42,0.019862,False
2025-08-22 16:14:50.675308,37.98,195,355.69,2.42,0.7982,24.58,0.081738,False
2025-08-22 16:15:50.675308,43.39,215,343.13,5.19,0.8518,12.98,0.001,False
2025-08-22 16:16:50.675308,36.63,195,233.07,15.73,0.7,10.53,0.091357,False
2025-08-22 16:17:50.675308,57.13,223,225.16,3.95,0.8269,18.25,0.001,False
2025-08-22 16:18:50.675308,18.84,192,387.83,12.47,0.9476,11.64,0.025196,False
2025-08-22 16:19:50.675308,92.46,3,815.31,0.38,0.9978,-9.54,0.168746,True
2025-08-22 16:20:50.675308,19.78,199,122.07,4.39,0.7996,18.71,0.002738,False
2025-08-22 16:21:50.675308,29.89,200,381.42,2.7,0.7977,30.46,0.001608,False
2025-08-22 16:22:50.675308,40.59,202,256.18,4.4,0.8147,18.44,0.041436,False
2025-08-22 16:23:50.675308,57.02,203,242.42,17.83,0.8713,17.01,0.001636,False
2025-08-22 16:24:50.675308,31.99,199,320.37,34.42,0.82,30.7,0.034856,False
2025-08-22 16:25:50.675308,63.01,197,236.49,30.07,0.9124,23.29,0.001,False
2025-08-22 16:26:50.675308,34.75,189,339.24,2.56,0.8559,9.16,0.067289,False
2025-08-22 16:27:50.675308,64.76,212,320.13,20.78,0.7111,18.62,0.033904,False
2025-08-22 16:28:50.675308,17.95,158,294.48,4.89,0.7727,18.11,0.017265,False
2025-08-22 16:29:50.675308,3.21,981,832.43,0.27,0.9959,38.68,0.000777,True
2025-08-22 16:30:50.675308,39.11,197,252.26,2.3,0.9274,5.0,0.008372,False
2025-08-22 16:31:50.675308,33.55,196,462.5,15.2,0.7866,27.16,0.020965,False
2025-08-22 16:32:50.675308,48.93,206,345.3,8.87,0.8684,19.07,0.001,False
2025-08-22 16:33:50.675308,39.49,201,267.22,2.16,0.9028,35.0,0.011202,False
2025-08-22 16:34:50.675308,29.65,222,336.51,12.68,0.8411,14.14,0.001,False
2025-08-22 16:35:50.675308,46.1,224,396.82,2.4,0.9736,13.51,0.007915,False
2025-08-22 16:36:50.675308,92.8,3,911.03,116.49,0.2204,43.81,0.000986,True
2025-08-22 16:37:50.675308,45.77,196,393.46,22.9,0.938,31.19,0.001,False
2025-08-22 16:38:50.675308,68.07,214,267.32,2.39,0.7,28.59,0.038482,False
2025-08-22 16:39:50.675308,72.35,220,312.12,7.44,0.74,5.0,0.035568,False
2025-08-22 16:40:50.675308,76.33,215,208.25,10.07,0.89,11.99,0.037297,False
2025-08-22 16:41:50.675308,31.48,189,391.11,7.23,0.7942,22.18,0.011571,False
2025-08-22 16:42:50.675308,28.41,191,423.57,2.78,0.8051,26.46,0.001,False
2025-08-22 16:43:50.675308,85.0,190,338.06,6.13,0.9526,32.85,0.001,False
2025-08-22 16:44:50.675308,56.16,216,100.0,38.36,0.7323,14.49,0.040806,False
2025-08-22 16:45:50.675308,43.8,197,279.31,3.61,0.9381,24.17,0.0261,False
2025-08-22 16:46:50.675308,50.27,201,293.21,5.89,0.8218,34.91,0.002987,False
2025-08-22 16:47:50.675308,45.67,194,407.07,14.5,0.7679,21.15,0.009444,False
2025-08-22 16:48:50.675308,1.5,971,37.62,0.14,0.1763,47.01,8e-05,True
2025-08-22 16:49:50.675308,10.0,197,373.27,2.13,0.8176,18.86,0.027832,False
2025-08-22 16:50:50.675308,37.27,203,421.3,12.72,0.8844,12.34,0.016929,False
2025-08-22 16:51:50.675308,54.33,202,343.52,30.74,0.915,28.83,0.035378,False
2025-08-22 16:52:50.675308,61.9,195,345.22,9.74,0.7,19.97,0.012825,False
2025-08-22 16:53:50.675308,66.08,179,337.95,3.07,0.8964,15.74,0.092378,False
2025-08-22 16:54:50.675308,19.98,192,335.5,20.42,0.8134,29.4,0.057617,False
2025-08-22 16:55:50.675308,48.94,220,368.57,14.99,0.8642,18.97,0.002673,False
2025-08-22 16:56:50.675308,15.82,216,327.49,17.07,0.8366,10.81,0.005109,False
2025-08-22 16:57:50.675308,46.45,197,122.55,7.19,0.8915,15.99,0.017769,False
2025-08-22 16:58:50.675308,36.85,202,311.55,17.44,0.8502,30.6,0.001,False
2025-08-22 16:59:50.675308,50.47,212,278.82,3.34,0.7,23.47,0.018673,False
2025-08-22 17:00:50.675308,45.28,214,286.82,23.02,0.813,10.47,0.006325,False
2025-08-22 17:01:50.675308,2.02,989,6.3,182.44,0.0674,46.85,0.000894,True
2025-08-22 17:02:50.675308,48.49,210,327.21,3.73,0.7019,31.65,0.011389,False
2025-08-22 17:03:50.675308,30.03,200,249.71,25.49,0.7675,10.47,0.001354,False
2025-08-22 17:04:50.675308,43.25,197,323.47,9.71,0.7,31.74,0.021444,False
2025-08-22 17:05:50.675308,51.2,199,345.91,7.2,0.9407,6.62,0.00728,False
2025-08-22 17:06:50.675308,31.51,216,255.43,14.83,0.8527,8.35,0.002373,False
2025-08-22 17:07:50.675308,46.71,192,262.38,6.51,0.9723,22.02,0.027617,False
2025-08-22 17:08:50.675308,37.67,197,359.97,14.83,0.7893,28.45,0.018225,False
2025-08-22 17:09:50.675308,39.58,186,356.5,10.85,0.752,27.53,0.008222,False
2025-08-22 17:10:50.675308,51.05,202,335.05,16.93,0.8959,9.44,0.001,False
2025-08-22 17:11:50.675308,60.33,225,297.49,16.16,0.8737,5.0,0.002406,False
2025-08-22 17:12:50.675308,92.04,983,977.76,0.12,0.1616,-8.4,0.000985,True
2025-08-22 17:13:50.675308,33.82,228,300.21,14.3,0.7024,24.13,0.009964,False
2025-08-22 17:14:50.675308,57.88,178,205.35,12.0,0.7,23.46,0.050327,False
2025-08-22 17:15:50.675308,32.24,208,442.39,2.35,0.7457,7.15,0.1,False
2025-08-22 17:16:50.675308,42.83,185,482.88,6.49,0.7916,27.21,0.041818,False
2025-08-22 17:17:50.675308,48.15,215,284.75,9.78,0.8364,28.32,0.003564,False
2025-08-22 17:18:50.675308,64.55,183,287.83,13.99,0.7362,20.83,0.034849,False
2025-08-22 17:19:50.675308,74.72,216,329.69,13.5,0.8114,5.12,0.086503,False
2025-08-22 17:20:50.675308,67.37,216,360.72,24.82,0.851,30.21,0.010168,False
2025-08-22 17:21:50.675308,46.32,183,393.02,13.37,0.7866,27.11,0.001,False
2025-08-22 17:22:50.675308,97.28,0,43.39,0.14,0.9933,43.87,0.000918,True
2025-08-22 17:23:50.675308,44.56,210,312.0,5.02,0.8856,15.77,0.006092,False
2025-08-22 17:24:50.675308,71.95,197,267.67,5.18,0.7,5.73,0.00555,False
2025-08-22 17:25:50.675308,39.98,185,276.9,2.63,0.98,19.32,0.03399,False
2025-08-22 17:26:50.675308,40.66,193,281.36,30.12,0.7467,33.19,0.026216,False
2025-08-22 17:27:50.675308,41.95,179,126.91,8.03,0.7322,23.78,0.024156,False
2025-08-22 17:28:50.675308,10.0,216,287.96,4.33,0.7,12.96,0.001119,False
2025-08-22 17:29:50.675308,59.09,200,354.19,4.51,0.8347,17.53,0.005504,False
2025-08-22 17:30:50.675308,94.64,992,37.38,0.12,0.9976,47.44,0.271807,True
2025-08-22 17:31:50.675308,1.88,972,994.38,0.36,0.9913,44.97,0.00044,True
2025-08-22 17:32:50.675308,93.17,966,807.45,113.78,0.9938,-5.83,0.00054,True
2025-08-22 17:33:50.675308,68.65,189,322.97,2.15,0.8324,15.11,0.048236,False
2025-08-22 17:34:50.675308,35.11,206,362.23,2.76,0.8004,19.32,0.006896,False
2025-08-22 17:35:50.675308,13.82,184,341.47,21.05,0.8187,30.0,0.013276,False
2025-08-22 17:36:50.675308,99.36,991,41.96,0.19,0.9915,-0.6,0.481692,True
2025-08-22 17:37:50.675308,34.42,209,286.48,7.88,0.8573,12.44,0.008342,False
2025-08-22 17:38:50.675308,45.04,166,294.01,4.92,0.7,19.51,0.069817,False
2025-08-22 17:39:50.675308,97.68,988,895.56,97.99,0.0943,-7.84,0.322457,True
2025-08-22 17:40:50.675308,35.7,193,312.56,11.64,0.9165,5.64,0.014139,False
2025-08-22 17:41:50.675308,62.5,199,238.57,3.57,0.8926,9.75,0.029352,False
2025-08-22 17:42:50.675308,93.55,955,41.72,163.75,0.0471,48.24,7.6e-05,True
2025-08-22 17:43:50.675308,33.45,203,237.8,4.4,0.948,23.49,0.041156,False
2025-08-22 17:44:50.675308,85.0,210,158.41,14.96,0.7,19.09,0.032547,False
2025-08-22 17:45:50.675308,38.05,208,324.59,10.68,0.7,35.0,0.048627,False
2025-08-22 17:46:50.675308,96.95,959,937.24,144.18,0.9947,37.7,0.000232,True
2025-08-22 17:47:50.675308,82.13,185,271.14,5.73,0.9572,30.89,0.005324,False
2025-08-22 17:48:50.675308,0.11,961,39.04,0.16,0.1505,-3.38,0.271457,True
2025-08-22 17:49:50.675308,98.38,3,880.95,0.29,0.1819,-1.17,8.2e-05,True
2025-08-22 17:50:50.675308,32.67,183,365.34,3.69,0.7057,17.14,0.016537,False
2025-08-22 17:51:50.675308,49.04,199,225.45,35.02,0.7338,16.22,0.044197,False
2025-08-22 17:52:50.675308,76.2,179,421.25,34.41,0.7,10.94,0.055553,False
2025-08-22 17:53:50.675308,32.7,200,296.35,19.3,0.9595,35.0,0.004133,False
2025-08-22 17:54:50.675308,10.0,199,312.14,3.12,0.7,11.38,0.024424,False
2025-08-22 17:55:50.675308,60.19,177,324.08,5.99,0.8255,20.2,0.055724,False
2025-08-22 17:56:50.675308,33.06,214,239.7,24.82,0.8222,20.94,0.014941,False
2025-08-22 17:57:50.675308,56.13,217,383.28,3.89,0.7,12.85,0.011774,False
2025-08-22 17:58:50.675308,37.3,197,430.99,12.27,0.7741,11.27,0.037062,False
2025-08-22 17:59:50.675308,31.86,209,261.21,6.47,0.9073,21.59,0.025261,False
2025-08-22 18:00:50.675308,11.01,191,306.46,14.7,0.7139,15.7,0.024231,False
2025-08-22 18:01:50.675308,46.77,201,333.24,8.2,0.7,33.76,0.007392,False
2025-08-22 18:02:50.675308,60.85,197,400.6,9.74,0.824,22.42,0.006989,False
2025-08-22 18:03:50.675308,29.94,198,410.28,2.84,0.7734,16.93,0.071117,False
2025-08-22 18:04:50.675308,29.0,210,433.94,5.87,0.7068,9.93,0.005819,False
2025-08-22 18:05:50.675308,64.74,220,284.59,25.87,0.755,6.35,0.012511,False
2025-08-22 18:06:50.675308,58.02,195,253.73,14.66,0.7358,22.82,0.022512,False
2025-08-22 18:07:50.675308,43.84,162,419.27,5.83,0.8447,24.6,0.02779,False
2025-08-22 18:08:50.675308,7.82,956,988.69,0.49,0.9932,44.93,0.000942,True
2025-08-22 18:09:50.675308,30.49,192,233.9,2.84,0.8491,24.39,0.016862,False
2025-08-22 18:10:50.675308,32.83,210,309.98,8.82,0.9597,12.06,0.017564,False
2025-08-22 18:11:50.675308,96.82,997,981.92,103.51,0.1011,-9.97,0.000622,True
2025-08-22 18:12:50.675308,93.62,981,13.09,129.62,0.9939,-1.72,0.00052,True
2025-08-22 18:13:50.675308,59.2,176,319.25,5.05,0.7,10.47,0.002763,False
2025-08-22 18:14:50.675308,94.94,3,823.69,193.87,0.9972,-5.15,0.43265,True
2025-08-22 18:15:50.675308,33.7,204,297.26,12.55,0.9539,16.81,0.013068,False
2025-08-22 18:16:50.675308,52.0,195,259.92,10.98,0.9354,18.37,0.011019,False
2025-08-22 18:17:50.675308,51.33,197,298.08,7.39,0.844,16.31,0.00166,False
2025-08-22 18:18:50.675308,35.97,185,239.68,45.88,0.8415,28.44,0.016364,False
2025-08-22 18:19:50.675308,33.87,179,341.3,6.71,0.9381,10.83,0.009233,False
2025-08-22 18:20:50.675308,57.11,164,174.15,2.04,0.7711,13.16,0.016533,False
2025-08-22 18:21:50.675308,28.62,208,313.32,7.45,0.8926,10.05,0.057686,False
2025-08-22 18:22:50.675308,32.14,210,238.91,2.68,0.7538,19.53,0.1,False
2025-08-22 18:23:50.675308,91.4,981,38.88,141.96,0.996,-8.51,0.15855,True
2025-08-22 18:24:50.675308,43.28,195,243.71,2.22,0.7,21.31,0.008976,False
2025-08-22 18:25:50.675308,33.94,204,234.22,2.48,0.8238,22.65,0.020822,False
2025-08-22 18:26:50.675308,41.82,169,254.42,5.86,0.7018,29.36,0.022646,False
2025-08-22 18:27:50.675308,41.2,202,306.91,6.5,0.7182,15.7,0.012367,False
2025-08-22 18:28:50.675308,24.25,218,254.35,6.22,0.9144,18.78,0.019554,False
2025-08-22 18:29:50.675308,38.71,205,209.08,11.95,0.937,14.64,0.051547,False
2025-08-22 18:30:50.675308,46.59,213,260.31,7.51,0.7,16.32,0.003879,False
2025-08-22 18:31:50.675308,74.44,191,318.19,7.06,0.7,23.46,0.013325,False
2025-08-22 18:32:50.675308,51.81,194,242.64,17.66,0.7635,12.8,0.039461,False
2025-08-22 18:33:50.675308,32.2,208,309.02,3.89,0.8064,28.63,0.005791,False
2025-08-22 18:34:50.675308,91.27,1,940.37,150.42,0.9999,46.81,0.000844,True
2025-08-22 18:35:50.675308,41.68,222,272.34,11.38,0.8899,10.26,0.015695,False
2025-08-22 18:36:50.675308,45.4,192,210.96,6.38,0.8079,7.72,0.018128,False
2025-08-22 18:37:50.675308,62.4,213,241.28,6.58,0.7,11.87,0.011244,False
2025-08-22 18:38:50.675308,38.63,196,327.4,12.98,0.8967,7.1,0.003588,False
2025-08-22 18:39:50.675308,60.79,193,295.69,3.68,0.8463,19.22,0.002445,False
2025-08-22 18:40:50.675308,37.86,208,216.81,2.67,0.85,17.89,0.018921,False
2025-08-22 18:41:50.675308,34.15,168,375.65,6.71,0.7606,13.14,0.001,False
2025-08-22 18:42:50.675308,62.74,212,197.96,11.93,0.8475,21.84,0.006488,False
2025-08-22 18:43:50.675308,40.03,210,265.16,2.17,0.7,9.77,0.075594,False
2025-08-22 18:44:50.675308,41.06,191,329.46,11.67,0.8804,12.17,0.031255,False
2025-08-22 18:45:50.675308,47.05,203,336.9,4.73,0.8769,20.02,0.056962,False
2025-08-22 18:46:50.675308,69.24,214,111.25,7.41,0.8994,17.68,0.051074,False
2025-08-22 18:47:50.675308,58.28,221,257.46,5.66,0.7727,5.0,0.015845,False
2025-08-22 18:48:50.675308,33.53,228,333.05,13.96,0.8689,8.91,0.008144,False
2025-08-22 18:49:50.675308,58.45,202,449.96,5.68,0.7,35.0,0.014184,False
2025-08-22 18:50:50.675308,18.2,178,322.94,15.22,0.7,16.34,0.011362,False
2025-08-22 18:51:50.675308,54.84,203,419.95,10.5,0.7983,18.86,0.029299,False
2025-08-22 18:52:50.675308,92.14,4,889.4,0.28,0.9902,-3.73,0.000983,True
2025-08-22 18:53:50.675308,56.59,192,272.56,3.65,0.8431,6.15,0.018539,False
2025-08-22 18:54:50.675308,38.99,195,306.27,3.79,0.7994,25.8,0.014664,False
2025-08-22 18:55:50.675308,55.89,203,377.43,3.48,0.8079,28.72,0.022357,False
2025-08-22 18:56:50.675308,35.89,205,325.44,3.78,0.9037,9.68,0.00468,False
2025-08-22 18:57:50.675308,35.28,205,470.37,15.22,0.8213,23.45,0.001,False
2025-08-22 18:58:50.675308,28.35,186,166.33,10.53,0.8174,35.0,0.023792,False
2025-08-22 18:59:50.675308,7.75,972,23.1,149.17,0.2041,48.12,0.000527,True
2025-08-22 19:00:50.675308,35.2,214,462.72,22.24,0.8917,13.27,0.026799,False
2025-08-22 19:01:50.675308,38.28,211,300.27,21.18,0.7447,32.57,0.009165,False
2025-08-22 19:02:50.675308,98.71,1,24.25,171.7,0.076,-4.22,0.000677,True
2025-08-22 19:03:50.675308,55.49,196,379.77,21.3,0.7,25.06,0.003519,False
2025-08-22 19:04:50.675308,55.88,186,350.67,7.06,0.8135,14.25,0.038159,False
2025-08-22 19:05:50.675308,60.38,197,321.69,7.96,0.7497,22.34,0.037997,False
2025-08-22 19:06:50.675308,78.71,162,240.58,9.79,0.8837,13.65,0.005155,False
2025-08-22 19:07:50.675308,32.79,196,363.59,2.23,0.9727,5.95,0.001,False
2025-08-22 19:08:50.675308,29.89,194,348.52,4.83,0.7484,5.33,0.019572,False
2025-08-22 19:09:50.675308,35.52,209,297.76,7.47,0.7,24.7,0.008097,False
2025-08-22 19:10:50.675308,37.09,214,238.35,7.49,0.8075,18.45,0.036275,False
2025-08-22 19:11:50.675308,74.48,215,294.78,5.29,0.8789,12.97,0.007037,False
2025-08-22 19:12:50.675308,32.75,206,390.01,6.33,0.8363,15.59,0.075482,False
2025-08-22 19:13:50.675308,41.23,183,309.23,12.55,0.9074,35.0,0.00572,False
2025-08-22 19:14:50.675308,62.69,209,203.95,18.8,0.8464,15.45,0.002449,False
2025-08-22 19:15:50.675308,96.13,2,863.72,0.37,0.9937,-9.01,0.41286,True
2025-08-22 19:16:50.675308,48.5,207,394.0,7.37,0.8093,18.43,0.027637,False
2025-08-22 19:17:50.675308,36.86,197,341.05,14.54,0.9031,10.07,0.009074,False
2025-08-22 19:18:50.675308,57.62,177,286.59,7.04,0.8602,5.0,0.019526,False
2025-08-22 19:19:50.675308,28.12,198,303.72,3.05,0.9329,22.42,0.002569,False
2025-08-22 19:20:50.675308,34.16,176,394.18,2.0,0.7,35.0,0.033728,False
2025-08-22 19:21:50.675308,52.63,209,216.98,3.0,0.7739,12.32,0.046714,False
2025-08-22 19:22:50.675308,35.28,190,450.74,6.25,0.8045,18.46,0.024538,False
2025-08-22 19:23:50.675308,56.64,195,329.34,34.67,0.7,5.0,0.004285,False
2025-08-22 19:24:50.675308,58.26,230,249.13,3.28,0.7,10.13,0.005903,False
2025-08-22 19:25:50.675308,40.11,217,269.45,2.59,0.8585,23.87,0.014147,False
2025-08-22 19:26:50.675308,40.71,220,324.14,2.19,0.7435,10.28,0.00171,False
2025-08-22 19:27:50.675308,31.17,208,350.87,3.01,0.8983,19.68,0.001,False
2025-08-22 19:28:50.675308,4.87,2,944.94,165.06,0.9949,48.9,0.000683,True
2025-08-22 19:29:50.675308,61.97,185,328.81,3.25,0.7972,20.62,0.016985,False
2025-08-22 19:30:50.675308,42.18,205,316.07,22.44,0.8569,21.92,0.006076,False
2025-08-22 19:31:50.675308,51.47,245,186.6,4.51,0.8284,16.6,0.025053,False
2025-08-22 19:32:50.675308,28.73,209,214.01,19.81,0.7134,19.63,0.019795,False
2025-08-22 19:33:50.675308,53.15,178,293.77,3.7,0.8822,15.35,0.009052,False
2025-08-22 19:34:50.675308,59.06,214,366.47,19.3,0.7931,25.17,0.013464,False
2025-08-22 19:35:50.675308,55.33,193,346.2,12.66,0.7,8.87,0.029814,False
2025-08-22 19:36:50.675308,50.27,212,230.23,14.2,0.8457,16.77,0.023561,False
2025-08-22 19:37:50.675308,5.29,967,968.86,0.19,0.2836,35.73,0.000744,True
2025-08-22 19:38:50.675308,52.09,190,300.1,13.17,0.9338,15.71,0.009808,False
2025-08-22 19:39:50.675308,96.0,0,891.66,0.24,0.9981,37.49,0.000399,True
2025-08-22 19:40:50.675308,52.11,196,246.15,3.04,0.8855,22.76,0.021398,False
2025-08-22 19:41:50.675308,53.24,186,297.86,9.14,0.9762,17.25,0.013848,False
2025-08-22 19:42:50.675308,50.87,197,303.36,7.21,0.8598,23.71,0.030625,False
2025-08-22 19:43:50.675308,12.14,195,330.05,2.16,0.7,11.43,0.02703,False
2025-08-22 19:44:50.675308,33.03,214,253.41,2.6,0.7959,14.19,0.022214,False
2025-08-22 19:45:50.675308,64.64,216,317.44,4.8,0.7,6.67,0.035349,False
2025-08-22 19:46:50.675308,50.59,186,314.72,24.77,0.7764,17.38,0.073858,False
2025-08-22 19:47:50.675308,29.63,214,268.91,24.53,0.7,18.79,0.001,False
2025-08-22 19:48:50.675308,91.0,997,902.79,0.25,0.9916,-7.96,0.328614,True
2025-08-22 19:49:50.675308,66.25,217,308.2,12.81,0.783,13.74,0.001709,False
2025-08-22 19:50:50.675308,52.18,214,281.19,21.36,0.8672,23.5,0.017713,False
2025-08-22 19:51:50.675308,36.35,209,250.85,20.66,0.8207,10.85,0.036136,False
2025-08-22 19:52:50.675308,48.07,186,183.51,6.17,0.7406,21.49,0.019776,False
2025-08-22 19:53:50.675308,60.0,187,221.51,14.93,0.9163,27.62,0.019557,False
2025-08-22 19:54:50.675308,65.2,191,277.64,6.17,0.765,23.27,0.012436,False
2025-08-22 19:55:50.675308,46.27,200,358.79,9.19,0.9483,19.14,0.021401,False
2025-08-22 19:56:50.675308,93.95,4,943.28,178.09,0.2902,-9.7,0.000343,True
2025-08-22 19:57:50.675308,49.5,198,236.21,9.77,0.9199,30.61,0.005389,False
2025-08-22 19:58:50.675308,41.47,202,458.45,16.5,0.7,8.79,0.038165,False
2025-08-22 19:59:50.675308,53.43,172,388.81,8.88,0.7998,28.42,0.016504,False
2025-08-22 20:00:50.675308,62.83,215,392.36,2.26,0.9676,19.59,0.015179,False
2025-08-22 20:01:50.675308,57.21,186,469.44,6.65,0.7382,20.4,0.007951,False
2025-08-22 20:02:50.675308,62.42,206,375.41,8.2,0.7,24.1,0.00905,False
